HU-UFSCAR;HU;LAC;LABORATÓRIO DE ANÁLISES CLÍNICAS;LABORATORIO;LAB0013;347690;ANA LAB URINA AUTOMATICO;EQUIPAMENTO;SIEMENS;CLINITEK ADVANTUS;CENTERLAB CENTRAL DE LABORATORIOS LTDA;35750;11/06/2024;;198196;11/06/2025;;NÃO;NÃO;SIM;NÃO;NÃO;SIM;NÃO;;;;;;;;;
HU-UFSCAR;HU;UMULTI;UNIDADE MULTIPROFISSIONAL ;MULTI;PREF-CAL-001;15892;ANA METABOLICO O2 / CO2;EQUIPAMENTO;KORR;METACHECK;SIERDOVSKI & SIERDOVSKI LTDA;115926,67;15/03/2019;;31577;15/03/2020;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;STEC;SETOR DE ENGENHARIA CLÍNICA;SALA DE CALIBRAÇÃO;;20140905002;ANA SEGURANCA ELETRICA;INSTRUMENTO DE CALIBRAÇÃO;NEOS;SEG-100;ECQ COMERCIO E MANUTENCAO HOSPITALAR LTDA;0;01/04/2024;0;00000;01/04/2025;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;STEC-ECQ;ECQ/HU-UFSCAR;SALA DE CALIBRAÇÃO;;0260;ANA VENTILADOR;INSTRUMENTO DE CALIBRAÇÃO;MAGNAMED;VENTMETER-1901509;ECQ COMERCIO E MANUTENCAO HOSPITALAR LTDA;0;27/03/2023;;;27/03/2024;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;AMB;AMBULATÓRIO DE ESPECIALIDADES MÉDICAS;AMBULATÓRIO;499577;4349;APLICADOR CRIOCAUTERIO;EQUIPAMENTO;NITROSPRAY;350 ML;FRATELLI COMÉRCIO DE MÁQUINAS E EQUIPAMENTOS LTDA;3075,87;18/02/2019;;9086;18/02/2022;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;SFHC;FARMÁCIA HOSPITALAR CENTRAL;;10022481;286664010;AQUECEDOR CONTRASTE;EQUIPAMENTO;FANEM;1502;FANEM LTDA;4345,75;12/02/2026;23763.000689/2026-93;91793;12/02/2027;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;NOTA DE EMPENHO 2025NE001935 - FANEM (56826889);;;;;;;;
HU-UFSCAR;HU;TOMO;TOMOGRAFIA;SALA DE ENFERMAGEM;10019142/498549/UDIDE0024;17101ECB2;AQUECEDOR CONTRASTE;EQUIPAMENTO;GIGANTE;ECB-1;GIGANTE RECEM NASCIDO LTDA EPP;3054;14/02/2017;;4288;14/02/2019;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CENTRO CIRURGICO;;005570;AQUECEDOR PACIENTE AR FORCADO;EQUIPAMENTO;SMITHS MEDICAL;LEVEL-1;TESTE/ AGUARDANDO CADASTRO DE FORNECEDOR;0;01/01/2024;;0;01/01/2025;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CENTRO CIRÚRGICO;501197;FSXXXA19030764;ARCO CIRURGICO MOVEL;EQUIPAMENTO;GE HEALTHCARE;OEC FLUOROSTAR-7900;GE HEALTHCARE DO BRASIL COMÉRCIO E SERVIÇOS PARA EQUIPAMENTOS MÉDICO-HOSPITALARES;340000;16/07/2019;;2008;23/06/2024;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CENTRO CIRÚRGICO;PREF-VIDEO-001;AVL06-201912-11;ARMARIO ORGANIZADOR AUDIO VIDEO;ACESSÓRIO;CONFIANCE MEDICAL;AVL-06;CONFIANCE MEDICAL PRODUTOS MEDICOS S.A.;4000;03/01/2020;;11313;03/01/2021;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CENTRO CIRÚRGICO;PREF-VIDEO-002;AVL06-201912-12;ARMARIO ORGANIZADOR AUDIO VIDEO;ACESSÓRIO;CONFIANCE MEDICAL;AVL-06;CONFIANCE MEDICAL PRODUTOS MEDICOS S.A.;4000;03/01/2020;;11313;03/01/2021;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;UCMC;CLÍNICA MÉDICA E CIRÚRGICA;CLÍNICA MÉDICA;498607;EJ-44857;ASPIRADOR BAIXO VOLUME;EQUIPAMENTO;ASPIRAMAX;MA-520 60;M.H.M. DO COUTO;284;15/12/2016;;1943;15/12/2017;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;UCMC;CLÍNICA MÉDICA E CIRÚRGICA;CLÍNICA MÉDICA;498608;EJ-44861;ASPIRADOR BAIXO VOLUME;EQUIPAMENTO;ASPIRAMAX;MA-520 60;M.H.M. DO COUTO;284;15/12/2016;;1943;15/12/2017;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;UCMC;CLÍNICA MÉDICA E CIRÚRGICA;CLÍNICA MÉDICA;498609;EJ-44860;ASPIRADOR BAIXO VOLUME;EQUIPAMENTO;ASPIRAMAX;MA-520 60;M.H.M. DO COUTO;284;15/12/2016;;1943;15/12/2017;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;UCMC;CLÍNICA MÉDICA E CIRÚRGICA;CLÍNICA MÉDICA;498610;EJ-44859;ASPIRADOR BAIXO VOLUME;EQUIPAMENTO;ASPIRAMAX;MA-520 60;M.H.M. DO COUTO;284;15/12/2016;;1943;15/12/2017;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;UCMC;CLÍNICA MÉDICA E CIRÚRGICA;CLÍNICA MÉDICA;498611;EJ-44840;ASPIRADOR BAIXO VOLUME;EQUIPAMENTO;ASPIRAMAX;MA-520 60;M.H.M. DO COUTO;284;15/12/2016;;1943;15/12/2017;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;UCMC;CLÍNICA MÉDICA E CIRÚRGICA;CLÍNICA MÉDICA;498612;EJ-44838;ASPIRADOR BAIXO VOLUME;EQUIPAMENTO;ASPIRAMAX;MA-520 60;M.H.M. DO COUTO;284;15/12/2016;;1943;15/12/2017;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;UCMC;CLÍNICA MÉDICA E CIRÚRGICA;CLÍNICA MÉDICA;498613;EJ-44839;ASPIRADOR BAIXO VOLUME;EQUIPAMENTO;ASPIRAMAX;MA-520 60;M.H.M. DO COUTO;284;15/12/2016;;1943;15/12/2017;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;UCMC;CLÍNICA MÉDICA E CIRÚRGICA;CLÍNICA MÉDICA;498614;EJ-44841;ASPIRADOR BAIXO VOLUME;EQUIPAMENTO;ASPIRAMAX;MA-520 60;M.H.M. DO COUTO;284;15/12/2016;;1943;15/12/2017;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CC - SALA 01;0010018247/CC0019;081324001010;ASPIRADOR CIRURGICO;EQUIPAMENTO;PROTEC;EVOLUTION-10000;SIERDOVSKI & SIERDOVSKI LTDA;16890;09/07/2020;;36824;01/10/2023;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;BIVOLT COM CHAVE SELETORA (NÃO AUTOMÁTICO);;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CC- SALA 02;501193/CC0046;081324001012;ASPIRADOR CIRURGICO;EQUIPAMENTO;PROTEC;EVOLUTION-10000;SIERDOVSKI & SIERDOVSKI LTDA;16890;09/07/2020;;36824;01/10/2023;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;BIVOLT COM CHAVE SELETORA (NÃO AUTOMÁTICO);;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CC - SALA 03;501132/CC0047;081324001011;ASPIRADOR CIRURGICO;EQUIPAMENTO;PROTEC;EVOLUTION-10000;SIERDOVSKI & SIERDOVSKI LTDA;16890;09/07/2020;;36824;01/10/2023;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;BIVOLT COM CHAVE SELETORA (NÃO AUTOMÁTICO);;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CC - SALA 04;501247/CC0045;081324001014;ASPIRADOR CIRURGICO;EQUIPAMENTO;PROTEC;EVOLUTION-10000;SIERDOVSKI & SIERDOVSKI LTDA;16890;09/07/2020;;36824;01/10/2023;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;BIVOLT COM CHAVE SELETORA (NÃO AUTOMÁTICO);;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CC - SALA 05;501203/CC0013;081324001013;ASPIRADOR CIRURGICO;EQUIPAMENTO;PROTEC;EVOLUTION-10000;SIERDOVSKI & SIERDOVSKI LTDA;16890;09/07/2020;;36824;01/10/2023;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;BIVOLT COM CHAVE SELETORA (NÃO AUTOMÁTICO);;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CENTRO CIRÚRGICO;10018247/499705/CC0028;74152900;ASPIRADOR CIRURGICO;EQUIPAMENTO;GIGANTE;GIGAPUMP G-77;GIGANTE RECEM NASCIDO LTDA EPP;8980;04/12/2019;;6416;04/12/2022;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;SALA 6;10022560;287060001;ASPIRADOR CIRURGICO;EQUIPAMENTO;FANEM;COLIBRI DPM-60;FANEM LTDA;9600;12/02/2026;23763.001087/2026-53;91927;12/02/2029;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"NOTA DE EMPENHO 2025NE001932 - FANEM LTDA (56812048)

NOTA DE EMPENHO 2025NE001952 - FANEM LTDA (56812103)";;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;SALA 6 CENTRO CIRURGICO;10022561;287059001;ASPIRADOR CIRURGICO;EQUIPAMENTO;FANEM;COLIBRI DPM-60;FANEM LTDA;9600;12/02/2026;23763.001087/2026-53;91927;12/02/2029;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"NOTA DE EMPENHO 2025NE001932 - FANEM LTDA (56812048)

NOTA DE EMPENHO 2025NE001952 - FANEM LTDA (56812103)";;;;;;;;
HU-UFSCAR;HU;PAA;PA ADULTO;PA ADULTO;HE-404;647;ASPIRADOR CIRURGICO;EQUIPAMENTO;NEVONI;5005;TESTE/ AGUARDANDO CADASTRO DE FORNECEDOR;0;02/01/2008;;00;02/01/2009;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;NÃO HÁ DADOS SOBRE AQUISIÇÃO;;;;;;;;
HU-UFSCAR;HU;STEC;SETOR DE ENGENHARIA CLÍNICA;SALA DISTRIBUIÇÃO;10022705;012026MRM600119;ASPIRADOR CIRURGICO;EQUIPAMENTO;ASPIRAVIDA;MRM-600-C;MRM HOSPITALAR LTDA;3090;07/04/2026;23763.000871/2026-44;476;06/04/2027;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;7/2025 - NOTA DE EMPENHO 2025NE001928 - MRM (56809452);;;;;;;;
HU-UFSCAR;HU;STEC;SETOR DE ENGENHARIA CLÍNICA;SALA DISTRIBUIÇÃO;10022706;012026MRM600120;ASPIRADOR CIRURGICO;EQUIPAMENTO;ASPIRAVIDA;MRM-600-C;MRM HOSPITALAR LTDA;3090;07/04/2026;23763.000871/2026-44;476;06/04/2027;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"ORDEM DE SERVIÇO OU DE FORNECIMENTO DE BENS - SEI 7 (SEI Nº 56852971)



NOTA DE EMPENHO 2025NE001928 - MRM (56809452)";;;;;;;;
HU-UFSCAR;HU;STEC;SETOR DE ENGENHARIA CLÍNICA;SALA DISTRIBUIÇÃO;10022707;012026MRM600121;ASPIRADOR CIRURGICO;EQUIPAMENTO;ASPIRAVIDA;MRM-600-C;MRM HOSPITALAR LTDA;3090;07/04/2026;23763.000871/2026-44;476;06/04/2027;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"ORDEM DE SERVIÇO OU DE FORNECIMENTO DE BENS - SEI 7 (SEI Nº 56852971)



NOTA DE EMPENHO 2025NE001928 - MRM (56809452)";;;;;;;;
HU-UFSCAR;HU;STEC;SETOR DE ENGENHARIA CLÍNICA;SALA DISTRIBUIÇÃO;10022708;012026MRM600122;ASPIRADOR CIRURGICO;EQUIPAMENTO;ASPIRAVIDA;MRM-600-C;MRM HOSPITALAR LTDA;3090;07/04/2026;23763.000871/2026-44;476;06/04/2027;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"ORDEM DE SERVIÇO OU DE FORNECIMENTO DE BENS - SEI 7 (SEI Nº 56852971)



NOTA DE EMPENHO 2025NE001928 - MRM (56809452)";;;;;;;;
HU-UFSCAR;HU;STEC;SETOR DE ENGENHARIA CLÍNICA;SALA ESTOQUE;10022704;012026MRM600118;ASPIRADOR CIRURGICO;EQUIPAMENTO;ASPIRAVIDA;MRM-600-C;AAMED COMÉRCIO DE EQUIPAMENTOS EIRELI;3090;07/04/2026;23763.000871/2026-44;476;07/04/2026;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;7/2025 - NOTA DE EMPENHO 2025NE001928 - MRM (56809452);;;;;;;;
HU-UFSCAR;HU;UTIPED;UTI PEDIÁTRICA;UTI PED;498748;024524001;ASPIRADOR CIRURGICO;EQUIPAMENTO;OLIDEF;A-45-PLUS;MEDSYSTEM EQUIPAMENTOS MEDICOS LTDA;1580;18/12/2006;;84;17/12/2007;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CC;CENTRO CIRÚRGICO;CENTRO CIRÚRGICO;499471/0010018246;BTWW-WD;ASPIRADOR FUMACA CIRURGICO;EQUIPAMENTO;LOKTAL;WAVEVAC;LOKTAL MEDIC ELETRONICS INDUSTRIA E COMERCIO LTDA - EPP;3498;29/11/2018;;25697;06/12/2019;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CME;CENTRAL DE MATERIAIS ESTERILIZADOS;;10022188;G4211101;AUTOCLAVE BANCADA;EQUIPAMENTO;SCICAN;STATIM-5000-G4;H STRATTNER &  CIA LTDA;112531,8;21/02/2025;23763.004577/2024-40;207022;21/02/2027;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;" ANEXO 2024NE001634 - H STRATTNER (45656102) 



ATA DE REGISTRO DE PREÇOS - SEI 312 (45380007)";;;;;;;;
HU-UFSCAR;HU;LAC;LABORATÓRIO DE ANÁLISES CLÍNICAS;LABORATÓRIO ;10018249/500033;19051207;AUTOCLAVE BANCADA;EQUIPAMENTO;TUTTNAUER;3870-ELV; LOBOV CIENTIFICA, IMPORTACAO, EXPORTACAO, COMERCIO DE EQUIPAMENTOS PARA LABORATORIOS LTDA;93000;04/05/2020;;24790;03/05/2021;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;STEC;SETOR DE ENGENHARIA CLÍNICA;PRONTO ATENDIMENTO ;497542;2252;AUTOCLAVE BANCADA;EQUIPAMENTO;PHOENIX LUFERCO;AB-42;A C PON LAU COMERCIO DE EQUIPAMENTOS ELETRO-ELETRONICOS;4000;01/01/2008;;0000;01/01/2009;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;CME;CENTRAL DE MATERIAIS ESTERILIZADOS;CME;501471/CME0010(A2);1927106150;AUTOCLAVE GRANDE PORTE;EQUIPAMENTO;BAUMER;HI VAC-2;BAUMER SA;180000;31/07/2019;2703875;163796;08/06/2023;;NÃO;NÃO;SIM;NÃO;SIM;SIM;SIM;;;;;;;;;
HU-UFSCAR;HU;CME;CENTRAL DE MATERIAIS ESTERILIZADOS;CME;501476/CME0011(A1);1927106120;AUTOCLAVE GRANDE PORTE;EQUIPAMENTO;BAUMER;HI VAC-2;BAUMER SA;180000;31/07/2019;2703875;163796;08/06/2023;;NÃO;NÃO;SIM;NÃO;SIM;SIM;SIM;;;;;;;;;
HU-UFSCAR;HU;UCA - INATIVO;UNIDADE DA CRIANÇA E DO ADOLECENTE - INATIVO;LABORATÓRIO;PREF-BAL-006;59494;BALANCA ELETRONICA;EQUIPAMENTO;LIDER;B-160;K.C.R.S. COMERCIO DE EQUIPAMENTOS EIRELI;700;01/01/2018;;*;01/01/2019;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;AT;AGÊNCIA TRANSFUSIONAL;AGÊNCIA TRANSFUSIONAL;499759/0010018256/LAB0041;400262;BALANCA ELETRONICA PRECISAO;EQUIPAMENTO;MARTE;AD-3300;AULAB AUTOMAÇÃO LABORATORIAL LTDA;3450;23/06/2020;;274;23/06/2022;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;HH;HOTELARIA HOSPITALAR;LACTÁRIO;497466;10193032;BALANCA ELETRONICA PRECISAO;EQUIPAMENTO;TOLEDO;9094 4;K.C.R.S. COMERCIO DE EQUIPAMENTOS EIRELI;750;01/01/2007;;*;01/01/2008;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HU-UFSCAR;HU;AMB;AMBULATÓRIO DE ESPECIALIDADES MÉDICAS;AMBULATORIO;501146/AMB0032;47192;BALANCA PACIENTE INFANTIL ELETRONICA;EQUIPAMENTO;RAMUZA;BABY;K.C.R.S. COMERCIO DE EQUIPAMENTOS EIRELI;1000;29/03/2019;;162534;29/03/2021;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
